Date,Transaction,Name,Memo,Amount
2023-07-25,DEBIT,DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-15.99
2023-07-25,DEBIT,DEBIT PURCHASE -VISA ELMERS RESTAURANBEAVERTON   OR,Download from usbank.com.3650,-48.06
2023-07-25,DEBIT,DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.57
2023-07-25,DEBIT,DEBIT PURCHASE -VISA CHERRY PRODUCE  SALEM       OR,Download from usbank.com.0857,-17.25
2023-07-25,DEBIT,DEBIT PURCHASE -VISA SQ *LA COCINA DEHillsboro   OR,Download from usbank.com.3650,-17.82
2023-07-25,DEBIT,DEBIT PURCHASE -VISA VENMO*          Visa Direct NY,Download from usbank.com.3650,-108.8
2023-07-25,DEBIT,ATM WITHDRAWAL US BANK CEDAR MIPORTLAND    ORUS1,Download from usbank.com.3650,-80.0
2023-07-26,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-80.0
2023-07-26,DEBIT,DEBIT PURCHASE -VISA SHELL OIL 574431BEAVERTON   OR,Download from usbank.com.3650,-46.11
2023-07-26,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0482BEAVERTON   OR,Download from usbank.com.3650,-4.49
2023-07-26,DEBIT,DEBIT PURCHASE -VISA SQ *RICKYS TACOSSALEM       OR,Download from usbank.com.3650,-17.54
2023-07-26,DEBIT,DEBIT PURCHASE -VISA SQ *RICKYS TACOSSALEM       OR,Download from usbank.com.3650,-6.25
2023-07-27,DEBIT,DEBIT PURCHASE -VISA TAUERIA LOS PANDSALEM       OR,Download from usbank.com.3650,-18.5
2023-07-27,DEBIT,WEB AUTHORIZED PMT Rushing Real Est,Download from usbank.com.,-214.14
2023-07-27,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-378.98
2023-07-28,DEBIT,RECURRING DEBIT PURCHASE GOOGLE *Google S855-836-3987CA,Download from usbank.com.3650,-1.99
2023-07-28,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-3.82
2023-07-28,DEBIT,DEBIT PURCHASE -VISA SALEM PARKS AND 503-[ANONYMIZED] OR,Download from usbank.com.3650,-66.0
2023-07-28,DEBIT,DEBIT PURCHASE -VISA LAUREL PARC AL APORTLAND    OR,Download from usbank.com.0857,-6.0
2023-07-28,DEBIT,DEBIT PURCHASE -VISA PP*DUTCHBROSCOFFSALEM       OR,Download from usbank.com.3650,-3.75
2023-07-28,DEBIT,WEB AUTHORIZED PMT DISCOVER,Download from usbank.com.,-110.0
2023-07-31,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,1976.61
2023-07-31,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.29
2023-07-31,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-2.59
2023-07-31,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.79
2023-07-31,DEBIT,DEBIT PURCHASE -VISA BRYN MAWR VINEYASALEM       OR,Download from usbank.com.3650,-18.0
2023-07-31,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-7.6
2023-07-31,DEBIT,DEBIT PURCHASE -VISA LAUREL PARC AL APORTLAND    OR,Download from usbank.com.0857,-6.0
2023-07-31,DEBIT,DEBIT PURCHASE -VISA USPS CHANGE OF A800-238-3150TN,Download from usbank.com.3650,-1.1
2023-07-31,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-5.8
2023-07-31,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-141.12
2023-07-31,DEBIT,DEBIT PURCHASE -VISA DOORDASH*APPLEBEWWW.DOORDASHCA,Download from usbank.com.3650,-30.74
2023-07-31,DEBIT,DEBIT PURCHASE -VISA U-HAUL STORAGE OBEAVERTON   OR,Download from usbank.com.3650,-163.0
2023-07-31,DEBIT,DEBIT PURCHASE -VISA DD DOORDASH DONC855-973-1040CA,Download from usbank.com.3650,-25.98
2023-07-31,DEBIT,DEBIT PURCHASE -VISA DD DOORDASH CAFE855-973-1040CA,Download from usbank.com.3650,-26.84
2023-07-31,DEBIT,DEBIT PURCHASE -VISA SHELL OIL 536739SALEM       OR,Download from usbank.com.3650,-37.4
2023-07-31,DEBIT,DEBIT PURCHASE TJ MAXX # 827 LASALEM       OR,Download from usbank.com.3650,-148.91
2023-07-31,DEBIT,DEBIT PURCHASE -VISA CHEVRON [ANONYMIZED] LONGVIEW    WA,Download from usbank.com.3650,-45.57
2023-07-31,DEBIT,DEBIT PURCHASE -VISA SQ *FRITE & SCOOAstoria     OR,Download from usbank.com.3650,-36.51
2023-08-01,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-25.45
2023-08-01,DEBIT,DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-0.99
2023-08-01,DEBIT,DEBIT PURCHASE -VISA BUOY BEER COMPANASTORIA     OR,Download from usbank.com.3650,-45.6
2023-08-01,DEBIT,DEBIT PURCHASE -VISA PP*ASTORIADUTC  ASTORIA     OR,Download from usbank.com.3650,-8.5
2023-08-01,DEBIT,DEBIT PURCHASE -VISA PLAZA JALISO MEXASTORIA     OR,Download from usbank.com.3650,-125.0
2023-08-01,DEBIT,DEBIT PURCHASE -VISA CHIPOTLE [ANONYMIZED]   PORTLAND    OR,Download from usbank.com.3650,-13.35
2023-08-01,DEBIT,DEBIT PURCHASE SAFEWAY #[ANONYMIZED]   PORTLAND    OR,Download from usbank.com.3650,-5.15
2023-08-01,DEBIT,DEBIT PURCHASE SUPERMERCADO MEXHILLSBORO   OR,Download from usbank.com.0857,-81.13
2023-08-01,DEBIT,ELECTRONIC WITHDRAWAL TRAVELERS,Download from usbank.com.,-28.5
2023-08-02,CREDIT,ELECTRONIC DEPOSIT INFINITYREHAB,Download from usbank.com.,1432.39
2023-08-02,DEBIT,DEBIT PURCHASE -VISA RAMEN RYOMA BEAVBEAVERTON   OR,Download from usbank.com.3650,-57.18
2023-08-02,DEBIT,DEBIT PURCHASE -VISA OFFICEMAX/DEPOT SALEM       OR,Download from usbank.com.3650,-259.48
2023-08-02,DEBIT,DEBIT PURCHASE -VISA Amazon.com*TH6TJAmzn.com/bilWA,Download from usbank.com.3650,-110.0
2023-08-02,DEBIT,DEBIT PURCHASE -VISA FRED MEYER FUEL PORTLAND    OR,Download from usbank.com.3650,-42.55
2023-08-02,DEBIT,RECURRING DEBIT PURCHASE Afterpay        044-[ANONYMIZED] CA,Download from usbank.com.3650,-22.5
2023-08-02,DEBIT,ELECTRONIC WITHDRAWAL PORTLAND GENERAL,Download from usbank.com.,-74.36
2023-08-03,CREDIT,DEBIT PURCHASE RET - VISA OFFICEMAX/DEPOT SALEM       OR,Download from usbank.com.3650,249.99
2023-08-03,DEBIT,DEBIT PURCHASE -VISA [ANONYMIZED] PHYSIQ LANSALEM       OR,Download from usbank.com.3650,-14.99
2023-08-03,DEBIT,DEBIT PURCHASE -VISA AAA OR/ID MBR DU503-222-6747OR,Download from usbank.com.3650,-6.5
2023-08-03,DEBIT,DEBIT PURCHASE -VISA [ANONYMIZED] PHYSIQ LANSALEM       OR,Download from usbank.com.3650,-104.99
2023-08-03,DEBIT,DEBIT PURCHASE -VISA CAFE YUMM PSU REPORTLAND    OR,Download from usbank.com.3650,-15.95
2023-08-03,DEBIT,DEBIT PURCHASE -VISA VENMO*          Visa Direct NY,Download from usbank.com.3650,-10.0
2023-08-04,DEBIT,DEBIT PURCHASE -VISA TRADER JOE S #15SALEM       OR,Download from usbank.com.0857,-12.57
2023-08-04,DEBIT,DEBIT PURCHASE -VISA BRITECO LLC     312-[ANONYMIZED] IL,Download from usbank.com.3650,-50.0
2023-08-04,DEBIT,DEBIT PURCHASE -VISA SQ *SYRIAN KITCHSALEM       OR,Download from usbank.com.0857,-8.4
2023-08-04,DEBIT,DEBIT PURCHASE -VISA SQ *LA LA LUCCIOSalem       OR,Download from usbank.com.0857,-2.0
2023-08-04,DEBIT,WEB AUTHORIZED PMT AppFolio Inc. F,Download from usbank.com.,-2.49
2023-08-04,DEBIT,WEB AUTHORIZED PMT Rushing Real Est,Download from usbank.com.,-1365.0
2023-08-07,CREDIT,ELECTRONIC DEPOSIT PREMERE REHAB LL,Download from usbank.com.,1432.4
2023-08-07,DEBIT,ZELLE INSTANT PMT TO MOISES MANDUJANO              USBODGReJQ3G,Download from usbank.com.,-240.0
2023-08-07,DEBIT,DEBIT PURCHASE -VISA SQ *RUDY'S STEAKSalem       OR,Download from usbank.com.3650,-65.0
2023-08-07,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.0857,-4.65
2023-08-07,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-4.0
2023-08-07,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-60.3
2023-08-07,DEBIT,DEBIT PURCHASE -VISA Prime Video Chanamzn.com/bilWA,Download from usbank.com.3650,-8.99
2023-08-07,DEBIT,DEBIT PURCHASE -VISA TST* Block 15 TaCorvallis   OR,Download from usbank.com.0857,-78.83
2023-08-07,DEBIT,DEBIT PURCHASE -VISA US MARKET 450   KEIZER      OR,Download from usbank.com.3650,-41.24
2023-08-07,DEBIT,DEBIT PURCHASE -VISA SQ *BOTTLE ROCKEPORTLAND    OR,Download from usbank.com.3650,-13.8
2023-08-07,DEBIT,DEBIT PURCHASE -VISA Nespresso BoutiqPortland    OR,Download from usbank.com.3650,-66.95
2023-08-07,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*TA2Amzn.com/bilWA,Download from usbank.com.3650,-8.99
2023-08-07,DEBIT,DEBIT PURCHASE -VISA Amazon Prime*TA3Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-08-07,DEBIT,RECURRING DEBIT PURCHASE Spotify USA     877-[ANONYMIZED] NY,Download from usbank.com.3650,-15.99
2023-08-07,DEBIT,DEBIT PURCHASE THE DOUGH HOOK  SALEM       OR,Download from usbank.com.0857,-7.76
2023-08-07,DEBIT,DEBIT PURCHASE -VISA BAKER ALLERGY AS503-[ANONYMIZED] OR,Download from usbank.com.3650,-261.3
2023-08-07,DEBIT,DEBIT PURCHASE -VISA THERAPEUTIC ASSO200-[ANONYMIZED] WA,Download from usbank.com.3650,-345.91
2023-08-07,DEBIT,WEB AUTHORIZED PMT VENMO,Download from usbank.com.,-18.0
2023-08-08,DEBIT,DEBIT PURCHASE -VISA XINH XINH       PORTLAND    OR,Download from usbank.com.3650,-22.66
2023-08-08,DEBIT,DEBIT PURCHASE -VISA OLD NAVY ON-LINE800-[ANONYMIZED] OH,Download from usbank.com.0857,-85.99
2023-08-08,DEBIT,DEBIT PURCHASE -VISA SHEINUSServicesKent        DE,Download from usbank.com.0857,-123.81
2023-08-08,DEBIT,DEBIT PURCHASE -VISA WASHINGTON CNTY 503-[ANONYMIZED] OR,Download from usbank.com.0857,-117.0
2023-08-09,DEBIT,DEBIT PURCHASE -VISA TST* THE HUMAN BWILSONVILLE OR,Download from usbank.com.3650,-4.25
2023-08-09,DEBIT,DEBIT PURCHASE -VISA PAPA MURPHYS OR1olo.com     OR,Download from usbank.com.0857,-15.99
2023-08-09,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-225.41
2023-08-10,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,400.0
2023-08-10,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*TA3Amzn.com/bilWA,Download from usbank.com.3650,-34.99
2023-08-10,DEBIT,DEBIT PURCHASE -VISA TARGET        00SALEM       OR,Download from usbank.com.0857,-3.09
2023-08-10,DEBIT,WEB AUTHORIZED PMT PAYMENT FOR AMZ,Download from usbank.com.,-102.0
2023-08-11,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-80.0
2023-08-14,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,395.01
2023-08-14,DEBIT,DEBIT PURCHASE -VISA CHIRAS RESTAURANSALEM       OR,Download from usbank.com.3650,-124.0
2023-08-14,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-9.99
2023-08-14,DEBIT,DEBIT PURCHASE -VISA PHILLIPS 66 - UNSALEM       OR,Download from usbank.com.3650,-42.35
2023-08-14,DEBIT,DEBIT PURCHASE -VISA GO PUFFGB LIC. U18554007833 PA,Download from usbank.com.0857,-20.21
2023-08-14,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR 503-403-8717OR,Download from usbank.com.0857,-69.0
2023-08-14,DEBIT,RECURRING DEBIT PURCHASE CHATGPT SUBSCRIPOPENAI.COM  CA,Download from usbank.com.3650,-20.0
2023-08-14,DEBIT,DEBIT PURCHASE UNITED PACIFIC 7SALEM       OR,Download from usbank.com.3650,-10.39
2023-08-14,DEBIT,DEBIT PURCHASE -VISA CAFE YUMM! #1000KEIZER      OR,Download from usbank.com.3650,-34.0
2023-08-14,DEBIT,DEBIT PURCHASE -VISA PARKINGCOM      844-[ANONYMIZED] IL,Download from usbank.com.3650,-10.35
2023-08-14,DEBIT,DEBIT PURCHASE -VISA ALTO BAJO       PORTLAND    OR,Download from usbank.com.3650,-21.0
2023-08-14,DEBIT,DEBIT PURCHASE -VISA SQ *KASA NIGHTCLPortland    OR,Download from usbank.com.3650,-24.0
2023-08-14,DEBIT,DEBIT PURCHASE -VISA SQ *KASA NIGHTCLPortland    OR,Download from usbank.com.3650,-14.0
2023-08-14,DEBIT,DEBIT PURCHASE -VISA MCDONALD'S F3972PORTLAND    OR,Download from usbank.com.3650,-10.63
2023-08-14,DEBIT,DEBIT PURCHASE -VISA SQ *BLACK FALLS Longview    WA,Download from usbank.com.3650,-13.42
2023-08-14,DEBIT,DEBIT PURCHASE -VISA SQ *THE RUSTY CUAstoria     OR,Download from usbank.com.3650,-28.75
2023-08-14,DEBIT,DEBIT PURCHASE -VISA SQ *SUNBEAM FARMAstoria     OR,Download from usbank.com.3650,-18.78
2023-08-14,DEBIT,ELECTRONIC WITHDRAWAL PHYSIQ FIT,Download from usbank.com.,-12.99
2023-08-15,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,1976.61
2023-08-15,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,275.0
2023-08-15,DEBIT,DEBIT PURCHASE -VISA SAFEWAY FUEL2627ASTORIA     OR,Download from usbank.com.3650,-44.17
2023-08-15,DEBIT,DEBIT PURCHASE -VISA VENMO*          Visa Direct NY,Download from usbank.com.3650,-10.0
2023-08-15,DEBIT,DEBIT PURCHASE Wal-Mart Super CSALEM       OR,Download from usbank.com.3650,-88.26
2023-08-15,DEBIT,DEBIT PURCHASE FROZATION NATIONSALEM       OR,Download from usbank.com.3650,-10.1
2023-08-15,DEBIT,WEB AUTHORIZED PMT VENMO,Download from usbank.com.,-199.0
2023-08-16,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.99
2023-08-16,DEBIT,RECURRING DEBIT PURCHASE ABC*PHYSIQ FITNE503-[ANONYMIZED] OR,Download from usbank.com.3650,-5.0
2023-08-16,DEBIT,DEBIT PURCHASE -VISA PAPA MURPHYS OR1olo.com     OR,Download from usbank.com.0857,-14.94
2023-08-16,DEBIT,WEB AUTHORIZED PMT Synchrony Bank,Download from usbank.com.,-125.0
2023-08-16,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-400.0
2023-08-17,CREDIT,DEBIT PURCHASE RET - VISA Prime Video Chanamzn.com/bilWA,Download from usbank.com.3650,8.99
2023-08-17,DEBIT,DEBIT PURCHASE -VISA MOMIJI SUSHI- MISALEM       OR,Download from usbank.com.0857,-31.33
2023-08-17,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-237.72
2023-08-17,DEBIT,DEBIT PURCHASE Wal-Mart Super CSALEM       OR,Download from usbank.com.3650,-39.98
2023-08-18,DEBIT,DEBIT PURCHASE -VISA GO PUFFGB LIC. U18554007833 PA,Download from usbank.com.0857,-18.47
2023-08-18,DEBIT,ELECTRONIC WITHDRAWAL COMCAST [ANONYMIZED],Download from usbank.com.,-78.04
2023-08-21,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-45.0
2023-08-21,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.0857,-13.6
2023-08-21,DEBIT,DEBIT PURCHASE -VISA CKE*RITTER'S SALSALEM       OR,Download from usbank.com.3650,-22.71
2023-08-21,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.0857,-13.6
2023-08-21,DEBIT,RECURRING DEBIT PURCHASE Amazon Prime*TQ8Amzn.com/bilWA,Download from usbank.com.3650,-14.99
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *NONE        Sheridan    OR,Download from usbank.com.3650,-63.0
2023-08-21,DEBIT,DEBIT PURCHASE Wal-Mart Super CSALEM       OR,Download from usbank.com.3650,-69.5
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SHELL OIL 574431SALEM       OR,Download from usbank.com.3650,-45.09
2023-08-21,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.0857,-11.0
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *SHANA LUKINIGig Harbor  WA,Download from usbank.com.0857,-30.5
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *POWWOW      Grand Ronde OR,Download from usbank.com.0857,-4.0
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *MI COCINA MESalem       OR,Download from usbank.com.3650,-44.85
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *MI COCINA MESalem       OR,Download from usbank.com.3650,-21.85
2023-08-21,DEBIT,ATM WITHDRAWAL [ANONYMIZED] SW SALMON GRAND RONDE ORUS1,Download from usbank.com.3650,-43.5
2023-08-21,DEBIT,ATM FEE 082023PLUSTERM21700 SW SALMON GRAND RONDE ORUS1,Download from usbank.com.,-2.5
2023-08-21,CREDIT,REVERSED ATM FEE REVERSE CARD TRANSACTION FEE,Download from usbank.com.,2.5
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *SELENA JACKSWINSLOW     AZ,Download from usbank.com.3650,-23.1
2023-08-21,DEBIT,DEBIT PURCHASE -VISA SQ *SELENA JACKSWINSLOW     AZ,Download from usbank.com.3650,-44.1
2023-08-21,DEBIT,DEBIT PURCHASE -VISA TST* Ram - SalemSalem       OR,Download from usbank.com.0857,-58.77
2023-08-22,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.3650,-17.45
2023-08-22,DEBIT,DEBIT PURCHASE -VISA Temu.com        000-[ANONYMIZED] MA,Download from usbank.com.0857,-52.47
2023-08-22,DEBIT,DEBIT PURCHASE -VISA Temu.com        000-[ANONYMIZED] MA,Download from usbank.com.0857,-10.86
2023-08-22,DEBIT,RECURRING DEBIT PURCHASE COURSRA9YPVWM07V650-963-9884CA,Download from usbank.com.0857,-49.0
2023-08-22,DEBIT,DEBIT PURCHASE -VISA APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-4.99
2023-08-23,DEBIT,DEBIT PURCHASE -VISA STARBUCKS STORE SALEM       OR,Download from usbank.com.0857,-7.35
2023-08-23,DEBIT,RECURRING DEBIT PURCHASE Disney Plus     888-[ANONYMIZED] CA,Download from usbank.com.3650,-12.99
2023-08-23,DEBIT,DEBIT PURCHASE -VISA SQ *FUJI RICE TISalem       OR,Download from usbank.com.3650,-23.52
2023-08-23,DEBIT,DEBIT PURCHASE -VISA SQ *BISTRO WILLASalem       OR,Download from usbank.com.0857,-8.75
2023-08-23,DEBIT,DEBIT PURCHASE -VISA SQ *FUJI RICE TISalem       OR,Download from usbank.com.3650,-17.19
2023-08-23,DEBIT,DEBIT PURCHASE -VISA SQ *LA LA LUCCIOSalem       OR,Download from usbank.com.0857,-12.1
2023-08-24,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,70.0
2023-08-24,DEBIT,DEBIT PURCHASE -VISA TST* THE BEST GOSALEM       OR,Download from usbank.com.0857,-7.5
2023-08-24,DEBIT,RECURRING DEBIT PURCHASE YNAB LLC        801-[ANONYMIZED] UT,Download from usbank.com.3650,-98.99
2023-08-24,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*TQ8Amzn.com/bilWA,Download from usbank.com.3650,-17.39
2023-08-24,DEBIT,RECURRING DEBIT PURCHASE APPLE.COM/BILL  866-712-7753CA,Download from usbank.com.3650,-2.99
2023-08-25,DEBIT,DEBIT PURCHASE -VISA SQ *BISTRO WILLASalem       OR,Download from usbank.com.0857,-8.25
2023-08-28,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,276.0
2023-08-28,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,155.0
2023-08-28,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.79
2023-08-28,DEBIT,DEBIT PURCHASE -VISA SQ *BISTRO WILLASalem       OR,Download from usbank.com.0857,-8.0
2023-08-28,DEBIT,DEBIT PURCHASE -VISA CANTEEN VENDING PORTLAND    OR,Download from usbank.com.0857,-1.5
2023-08-28,DEBIT,DEBIT PURCHASE -VISA SQ *ICECREAM AVASalem       OR,Download from usbank.com.3650,-7.5
2023-08-28,DEBIT,DEBIT PURCHASE -VISA TST* VICTORICO'SSALEM       OR,Download from usbank.com.0857,-17.57
2023-08-28,DEBIT,RECURRING DEBIT PURCHASE GOOGLE *Google S855-836-3987CA,Download from usbank.com.3650,-1.99
2023-08-28,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-200.0
2023-08-28,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*T36Amzn.com/bilWA,Download from usbank.com.3650,-6.99
2023-08-28,DEBIT,DEBIT PURCHASE SHELL SERVICE STSALEM       OR,Download from usbank.com.3650,-40.78
2023-08-28,DEBIT,DEBIT PURCHASE -VISA PORTLAND PARKING503-[ANONYMIZED] OR,Download from usbank.com.3650,-4.0
2023-08-28,DEBIT,DEBIT PURCHASE -VISA BLVD   *FACEBAR PORTLAND    OR,Download from usbank.com.3650,-79.02
2023-08-28,DEBIT,DEBIT PURCHASE -VISA Nespresso BoutiqPortland    OR,Download from usbank.com.3650,-47.35
2023-08-28,DEBIT,DEBIT PURCHASE -VISA PANDA EXPRESS #3TIGARD      OR,Download from usbank.com.3650,-11.15
2023-08-28,DEBIT,DEBIT PURCHASE -VISA CHARLEYS PHILLY PORTLAND    OR,Download from usbank.com.0857,-14.87
2023-08-28,DEBIT,DEBIT PURCHASE -VISA DicksSportingGooCoraopolis  PA,Download from usbank.com.3650,-34.99
2023-08-28,DEBIT,DEBIT PURCHASE -VISA SPIRIT MOUNTAIN 800-514-3849NC,Download from usbank.com.3650,-96.28
2023-08-28,DEBIT,DEBIT PURCHASE DOLLAR TR [ANONYMIZED] LSALEM       OR,Download from usbank.com.0857,-23.75
2023-08-28,DEBIT,DEBIT PURCHASE -VISA Dicks Sporting GSalem       OR,Download from usbank.com.3650,-12.49
2023-08-28,DEBIT,DEBIT PURCHASE -VISA MERCADO SAN FRANSalem       OR,Download from usbank.com.3650,-6.0
2023-08-28,DEBIT,DEBIT PURCHASE -VISA FRED-MEYER #0355SALEM       OR,Download from usbank.com.3650,-61.86
2023-08-28,DEBIT,DEBIT PURCHASE -VISA MERCADO SAN FRANSalem       OR,Download from usbank.com.0857,-11.98
2023-08-28,DEBIT,ELECTRONIC WITHDRAWAL PHYSIQ FIT,Download from usbank.com.,-12.99
2023-08-28,DEBIT,WEB AUTHORIZED PMT CITI CARD ONLINE,Download from usbank.com.,-70.0
2023-08-28,DEBIT,WEB AUTHORIZED PMT DISCOVER,Download from usbank.com.,-111.0
2023-08-28,DEBIT,WEB AUTHORIZED PMT CTL Management,Download from usbank.com.,-145.7
2023-08-29,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*T37Amzn.com/bilWA,Download from usbank.com.3650,-50.94
2023-08-29,DEBIT,DEBIT PURCHASE -VISA AMAZON.COM*T32QCAMZN.COM/BILWA,Download from usbank.com.3650,-18.99
2023-08-29,DEBIT,DEBIT PURCHASE RITE AID [ANONYMIZED]  SALEM       OR,Download from usbank.com.0857,-10.03
2023-08-30,CREDIT,MOBILE BANKING TRANSFER DEPOSIT [ANONYMIZED],Download from usbank.com.,75.0
2023-08-30,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*T37Amzn.com/bilWA,Download from usbank.com.3650,-34.99
2023-08-30,DEBIT,RECURRING DEBIT PURCHASE ABC*PHYSIQ FITNE503-[ANONYMIZED] OR,Download from usbank.com.3650,-5.0
2023-08-31,CREDIT,ELECTRONIC DEPOSIT N7090 MARION & P,Download from usbank.com.,1976.61
2023-08-31,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-16.75
2023-08-31,DEBIT,DEBIT PURCHASE -VISA AMZN Mktp US*T32Amzn.com/bilWA,Download from usbank.com.3650,-19.99
2023-08-31,DEBIT,DEBIT PURCHASE -VISA eBay O*06-[ANONYMIZED]-San Jose    CA,Download from usbank.com.0857,-12.25
2023-09-01,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-22.0
2023-09-01,DEBIT,DEBIT PURCHASE -VISA APPLE CASH SENT 1INFINITELOOCA,Download from usbank.com.3650,-75.0
2023-09-01,DEBIT,DEBIT PURCHASE -VISA BA@WILLAMETTE CASALEM       OR,Download from usbank.com.0857,-3.6
2023-09-01,DEBIT,DEBIT PURCHASE -VISA VENMO*          Visa Direct NY,Download from usbank.com.3650,-10.0
2023-09-01,DEBIT,DEBIT PURCHASE -VISA PILOT_00584     AURORA      OR,Download from usbank.com.3650,-44.28
2023-09-01,DEBIT,ELECTRONIC WITHDRAWAL TRAVELERS,Download from usbank.com.,-28.5
2023-09-05,DEBIT,MOBILE BANKING TRANSFER WITHDRAWAL [ANONYMIZED],Download from usbank.com.,-69.64
2023-09-05,CREDIT,ATM DEPOSIT US BANK SPARKS  SPARKS      NVUS1,Download from usbank.com.0857,700.0
2023-09-05,CREDIT,ATM DEPOSIT US BANK SPARKS  SPARKS      NVUS1,Download from usbank.com.0857,150.0
2023-09-05,DEBIT,DEBIT PURCHASE -VISA MARKET@WORK 2067RENTON      WA,Download from usbank.com.3650,-4.79
2023-09-05,DEBIT,DEBIT PURCHASE ODELL SPORTSMAN CRESCENT    OR,Download from usbank.com.3650,-42.75
2023-09-05,DEBIT,DEBIT PURCHASE -VISA SQ *R & D MARKETCHEMULT     OR,Download from usbank.com.3650,-28.18
